PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"69,491",PAPUA BARAT,PEGUNUNGAN ARFAK,HINGK,9212102007,MINYEIMEMUD,0.4879,SANGAT TERTINGGAL
"69,492",SUMATERA UTARA,NIAS SELATAN,AMANDRAYA,1214072028,HILIMAERA,0.4879,SANGAT TERTINGGAL
"69,493",SUMATERA UTARA,TAPANULI TENGAH,SORKAM,1201022011,DOLOK PANTIS,0.4879,SANGAT TERTINGGAL
"69,494",SUMATERA UTARA,TAPANULI TENGAH,SOSORGADONG,1201092007,HUTA TOMBAK,0.4879,SANGAT TERTINGGAL
"69,495",MALUKU UTARA,HALMAHERA SELATAN,GANE TIMUR,8204032025,TANJUNG JERE,0.4878,SANGAT TERTINGGAL
"69,496",PAPUA,PEGUNUNGAN BINTANG,BIME,9112102010,BUNGGON,0.4878,SANGAT TERTINGGAL
"69,497",PAPUA,YAHUKIMO,SOBA,9113182006,TANDA,0.4878,SANGAT TERTINGGAL
"69,498",PAPUA BARAT,PEGUNUNGAN ARFAK,MINYAMBAOUW,9212092024,APUL,0.4878,SANGAT TERTINGGAL
"69,499",SULAWESI BARAT,MAMASA,MESSAWA,7603072005,MALIMBONG,0.4878,SANGAT TERTINGGAL
"69,500",SULAWESI TENGGARA,MUNA,MAROBO,7403312003,PASIKUTA,0.4878,SANGAT TERTINGGAL
PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"69,501",SUMATERA UTARA,NIAS SELATAN,AMANDRAYA,1214072016,SISOBAHILI,0.4878,SANGAT TERTINGGAL
"69,502",SUMATERA UTARA,NIAS SELATAN,FANAYAMA,1214182006,ONOHONDRO,0.4878,SANGAT TERTINGGAL
"69,503",SUMATERA UTARA,NIAS SELATAN,TOMA,1214122010,HILISOROMI,0.4878,SANGAT TERTINGGAL
"69,504",PAPUA,PANIAI,YAGAI,9108282009,YAIBU,0.4877,SANGAT TERTINGGAL
"69,505",PAPUA BARAT,RAJA AMPAT,KEPULAUAN AYAU,9205052003,YENKAWIR,0.4876,SANGAT TERTINGGAL
"69,506",SULAWESI SELATAN,LUWU,WALENRANG BARAT,7317152006,LEWANDI,0.4876,SANGAT TERTINGGAL
"69,507",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,1220022071,GUMARUNTAR,0.4876,SANGAT TERTINGGAL
"69,508",ACEH,ACEH SELATAN,KLUET TENGAH,1101132004,MALAKA,0.4875,SANGAT TERTINGGAL
"69,509",KALIMANTAN TENGAH,GUNUNG MAS,MIRI MANASA,6210092006,HAROWO,0.4875,SANGAT TERTINGGAL
"69,510",PAPUA,DOGIYAI,KAMU UTARA,9126042009,DUNTEK,0.4875,SANGAT TERTINGGAL
"69,511",SUMATERA UTARA,NIAS BARAT,LOLOFITU MOI,1225072005,HILIMBUASI,0.4875,SANGAT TERTINGGAL
"69,512",PAPUA,YALIMO,ABENAHO,9122032067,SALO,0.4875,SANGAT TERTINGGAL
"69,513",ACEH,BIREUEN,JULI,1111092021,SUKA TANI,0.4873,SANGAT TERTINGGAL
"69,514",MALUKU UTARA,HALMAHERA BARAT,LOLODA,8201022009,JANO,0.4873,SANGAT TERTINGGAL
"69,515",NUSA TENGGARA TIMUR,LEMBATA,ATADEI,5313022007,LEBAATA,0.4873,SANGAT TERTINGGAL
"69,516",PAPUA,PEGUNUNGAN BINTANG,JETFA,9112302001,JETFA,0.4873,SANGAT TERTINGGAL
"69,517",PAPUA BARAT,MAYBRAT,AITINYO UTARA,9210072014,SUBRIT,0.4873,SANGAT TERTINGGAL
"69,518",PAPUA BARAT,TELUK BINTUNI,TEMBUNI,9206092002,MOGOI BARU,0.4873,SANGAT TERTINGGAL
"69,519",SULAWESI BARAT,MAMASA,MAMBI,7603012027,SALU ALO,0.4873,SANGAT TERTINGGAL
"69,520",SULAWESI TENGGARA,KOLAKA UTARA,NGAPA,7408062013,WATUMOTAHA,0.4873,SANGAT TERTINGGAL
"69,521",SUMATERA UTARA,NIAS,IDANOGAWO,1204102028,SANDRUTA,0.4873,SANGAT TERTINGGAL
"69,522",SUMATERA UTARA,NIAS SELATAN,LAHUSA,1214032009,LAHUSA,0.4873,SANGAT TERTINGGAL
"69,523",SUMATERA UTARA,TAPANULI TENGAH,SIBABANGUN,1201082011,HUTAGUR-GUR,0.4873,SANGAT TERTINGGAL
"69,524",PAPUA,PANIAI,TOPIYAI,9108342006,KAIDOUTADI,0.4871,SANGAT TERTINGGAL
"69,525",PAPUA,PANIAI,KEBO,9108192018,UWAIYE,0.4871,SANGAT TERTINGGAL
"69,526",PAPUA,TOLIKARA,KARUBAGA,9114012072,BELEME,0.4871,SANGAT TERTINGGAL
"69,527",NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,KI'E,5302102012,FATUKUSI,0.4871,SANGAT TERTINGGAL
"69,528",PAPUA,ASMAT,ATSJ,9118022001,ATSY,0.4871,SANGAT TERTINGGAL
"69,529",PAPUA,ASMAT,SAWA ERMA,9118032018,ER,0.4871,SANGAT TERTINGGAL
"69,530",PAPUA,MAMBERAMO RAYA,MAMBERAMO HILIR,9120052005,SUASESO,0.4871,SANGAT TERTINGGAL
"69,531",PAPUA,MAPPI,OBAA,9117012013,ENEM,0.4871,SANGAT TERTINGGAL
"69,532",PAPUA BARAT,FAK FAK,KOKAS,9203042014,KINAM,0.4871,SANGAT TERTINGGAL
"69,533",PAPUA BARAT,SORONG,SEGET,9201062015,MOBI,0.4871,SANGAT TERTINGGAL
"69,534",PAPUA BARAT,SORONG SELATAN,MOSWAREN,9204102007,TOKASS,0.4871,SANGAT TERTINGGAL
"69,535",RIAU,KEPULAUAN MERANTI,RANGSANG,1410032020,TANJUNG GEMUK,0.4871,SANGAT TERTINGGAL
"69,536",SULAWESI BARAT,MAJENE,ULUMANDA,7605052006,POPENGA,0.4871,SANGAT TERTINGGAL
"69,537",SUMATERA UTARA,NIAS,MA'U,1204282002,LEWUOGURU II,0.4871,SANGAT TERTINGGAL
"69,538",SUMATERA UTARA,NIAS SELATAN,HIBALA,1214042006,BOWONIFAOSO,0.4871,SANGAT TERTINGGAL
"69,539",SUMATERA UTARA,NIAS SELATAN,UMBUNASI,1214142001,LAWINDRA,0.4871,SANGAT TERTINGGAL
"69,540",ACEH,ACEH BARAT,ARONGAN LAMBALEK,1105072027,KARANG HAMPA,0.4870,SANGAT TERTINGGAL
"69,541",ACEH,ACEH UTARA,PAYA BAKONG,1108202008,SEUNEUBOK ACEH,0.4870,SANGAT TERTINGGAL
"69,542",ACEH,BIREUEN,MAKMUR,1111062022,PANTON MESJID,0.4870,SANGAT TERTINGGAL
"69,543",ACEH,BIREUEN,PEUSANGAN SIBLAH KRUENG,1111152008,KUBU RAYA,0.4870,SANGAT TERTINGGAL
"69,544",NUSA TENGGARA TIMUR,ALOR,ALOR BARAT DAYA,5305032023,KUIFANA,0.4870,SANGAT TERTINGGAL
"69,545",PAPUA,KEPULAUAN YAPEN,PULAU KURUDU,9105132006,MANUSUNDU,0.4870,SANGAT TERTINGGAL
"69,546",PAPUA BARAT,SORONG,MAUDUS,9201202003,KLATIM,0.4870,SANGAT TERTINGGAL
"69,547",SULAWESI BARAT,MAMASA,MAMBI,7603012030,SALUDURIAN,0.4870,SANGAT TERTINGGAL
"69,548",SULAWESI SELATAN,TANA TORAJA,SIMBUANG,7318092004,PONGBEMBE,0.4870,SANGAT TERTINGGAL
"69,549",SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,SUNGAI ARE,1609152002,GUNTUNG JAYA,0.4870,SANGAT TERTINGGAL
"69,550",SUMATERA UTARA,NIAS SELATAN,HIBALA,1214042004,EHO,0.4870,SANGAT TERTINGGAL
"69,551",SUMATERA UTARA,NIAS UTARA,SITOLU ORI,1224042003,HILIMBOSI,0.4870,SANGAT TERTINGGAL
"69,552",SUMATERA UTARA,TAPANULI TENGAH,MANDUAMAS,1201052005,SARMA NAULI,0.4870,SANGAT TERTINGGAL
"69,553",PAPUA BARAT,TAMBRAUW,KWESEFO,9209212007,BAO,0.4868,SANGAT TERTINGGAL
"69,554",PAPUA,PANIAI,WEGEE BINO,9108232009,BUKADUATA,0.4868,SANGAT TERTINGGAL
"69,555",PAPUA,PANIAI,WEGEE BINO,9108232006,DAGOUTO,0.4868,SANGAT TERTINGGAL
"69,556",PAPUA,PANIAI,WEGEE BINO,9108232007,KOPABUTU,0.4868,SANGAT TERTINGGAL
"69,557",ACEH,ACEH SELATAN,TRUMON TIMUR,1101162008,KAPA SESAK,0.4868,SANGAT TERTINGGAL
"69,558",GORONTALO,BOALEMO,DULUPI,7502032008,TANGGA BARITO,0.4868,SANGAT TERTINGGAL
"69,559",MALUKU,MALUKU TENGAH,SERAM UTARA,8101062010,KANIKEH,0.4868,SANGAT TERTINGGAL
"69,560",MALUKU UTARA,KEPULAUAN SULA,MANGOLI TENGAH,8205112001,BURUAKOL,0.4868,SANGAT TERTINGGAL
"69,561",PAPUA,JAYAWIJAYA,TAGINERI,9102572008,MELEMEI,0.4868,SANGAT TERTINGGAL
"69,562",PAPUA,PUNCAK,WANGBE,9125022013,NAGALJAGAMA,0.4868,SANGAT TERTINGGAL
"69,563",PAPUA,YAHUKIMO,PANGGEMA,9113222007,YANGKALI,0.4868,SANGAT TERTINGGAL
"69,564",PAPUA BARAT,MANOKWARI SELATAN,RANSIKI,9211012002,NUHUWEI,0.4868,SANGAT TERTINGGAL
"69,565",SULAWESI SELATAN,LUWU,BASSE SANGTEMPE,7317012008,TABI,0.4868,SANGAT TERTINGGAL
"69,566",SULAWESI TENGAH,MOROWALI UTARA,PETASIA BARAT,7212102009,ULU LAA,0.4868,SANGAT TERTINGGAL
"69,567",SULAWESI TENGAH,SIGI,KINOVARO,7210132004,RONDINGO,0.4868,SANGAT TERTINGGAL
"69,568",SUMATERA UTARA,NIAS SELATAN,AMANDRAYA,1214072013,LOLOMOYO,0.4868,SANGAT TERTINGGAL
"69,569",SUMATERA UTARA,NIAS SELATAN,FANAYAMA,1214182021,HILIFAROKHA LAWA,0.4868,SANGAT TERTINGGAL
"69,570",SUMATERA UTARA,NIAS SELATAN,HIBALA,1214042007,HILIANOMBASELA,0.4868,SANGAT TERTINGGAL
"69,571",SUMATERA UTARA,NIAS UTARA,AFULU,1224092006,SISOBAHILI,0.4868,SANGAT TERTINGGAL
"69,572",PAPUA,KEPULAUAN YAPEN,PULAU KURUDU,9105132003,ANDERSARIA,0.4867,SANGAT TERTINGGAL
"69,573",SULAWESI TENGGARA,KOLAKA UTARA,LASUSUA,7408012010,SULAHO,0.4867,SANGAT TERTINGGAL
"69,574",SUMATERA UTARA,NIAS SELATAN,LOLOWAU,1214082035,HILIKARA,0.4867,SANGAT TERTINGGAL
"69,575",SUMATERA UTARA,NIAS SELATAN,ULUSUSUA,1214242006,RAMBA-RAMBA,0.4867,SANGAT TERTINGGAL
"69,576",SUMATERA UTARA,TAPANULI TENGAH,SORKAM BARAT,1201102020,MADANI,0.4867,SANGAT TERTINGGAL
"69,577",ACEH,ACEH UTARA,SAMUDERA,1108082025,MATANG ULIM,0.4865,SANGAT TERTINGGAL
"69,578",KALIMANTAN SELATAN,HULU SUNGAI TENGAH,BATANG ALAI TIMUR,6307102009,AING BANTAI,0.4865,SANGAT TERTINGGAL
"69,579",PAPUA,BIAK NUMFOR,NUMFOR BARAT,9106042019,SEMAYEN,0.4865,SANGAT TERTINGGAL
"69,580",PAPUA,JAYAWIJAYA,WAMENA,9102012037,AUTAKMA,0.4865,SANGAT TERTINGGAL
"69,581",PAPUA,JAYAWIJAYA,WAMENA,9102012061,WAMAROMA,0.4865,SANGAT TERTINGGAL
"69,582",PAPUA,MAMBERAMO RAYA,BENUKI,9120072003,KEREMA,0.4865,SANGAT TERTINGGAL
"69,583",PAPUA,MERAUKE,ANIMHA,9101132004,WAYAU,0.4865,SANGAT TERTINGGAL
"69,584",PAPUA,MERAUKE,MERAUKE,9101012001,NASEM,0.4865,SANGAT TERTINGGAL
"69,585",PAPUA,PUNCAK,BEOGA,9125032014,AMBOBERA,0.4865,SANGAT TERTINGGAL
"69,586",PAPUA,PUNCAK,WANGBE,9125022008,ULIPIA,0.4865,SANGAT TERTINGGAL
"69,587",PAPUA,TOLIKARA,WAKUWO,9114342003,KUMBUR,0.4865,SANGAT TERTINGGAL
"69,588",PAPUA,YAHUKIMO,SELA,9113392009,DOLBOL,0.4865,SANGAT TERTINGGAL
"69,589",PAPUA BARAT,MANOKWARI,MASNI,9202052027,YONSORIBO,0.4865,SANGAT TERTINGGAL
"69,590",PAPUA BARAT,MAYBRAT,AITINYO RAYA,9210232008,SRIRTABAM,0.4865,SANGAT TERTINGGAL
"69,591",PAPUA BARAT,SORONG SELATAN,MATEMANI,9204202003,SAGA,0.4865,SANGAT TERTINGGAL
"69,592",SUMATERA UTARA,TAPANULI TENGAH,SOSORGADONG,1201092009,BARINGIN,0.4865,SANGAT TERTINGGAL
"69,593",ACEH,BIREUEN,PEUSANGAN SIBLAH KRUENG,1111152010,PANTE BARO KUMBANG,0.4863,SANGAT TERTINGGAL
"69,594",MALUKU UTARA,HALMAHERA TIMUR,MABA,8206022025,BABURINO,0.4863,SANGAT TERTINGGAL
"69,595",PAPUA,KEPULAUAN YAPEN,PULAU KURUDU,9105132001,KAIPURI,0.4863,SANGAT TERTINGGAL
"69,596",PAPUA BARAT,PEGUNUNGAN ARFAK,MINYAMBAOUW,9212092034,BINGWOYUT,0.4863,SANGAT TERTINGGAL
"69,597",PAPUA BARAT,TAMBRAUW,MANEKAR,9209252003,AWORI,0.4863,SANGAT TERTINGGAL
"69,598",SUMATERA UTARA,NIAS BARAT,MANDREHE,1225052020,SISOBAMBOWO,0.4863,SANGAT TERTINGGAL
"69,599",SUMATERA UTARA,NIAS SELATAN,ONOHAZUMBA,1214222003,LAUSO,0.4863,SANGAT TERTINGGAL
"69,600",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,1220022079,BANDAR NAULI,0.4863,SANGAT TERTINGGAL
"69,601",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK,1220022035,JAMBUR BATU,0.4863,SANGAT TERTINGGAL
"69,602",SUMATERA UTARA,TAPANULI TENGAH,KOLANG,1201062014,PARGARINGAN,0.4863,SANGAT TERTINGGAL
"69,603",SUMATERA UTARA,TAPANULI TENGAH,MANDUAMAS,1201052015,MANDUAMAS BARU,0.4863,SANGAT TERTINGGAL
"69,604",PAPUA,TOLIKARA,KUARI,9114142011,JINULIRA,0.4863,SANGAT TERTINGGAL
"69,605",ACEH,ACEH TIMUR,SIMPANG JERNIH,1103202008,HTI RANTAU NARO,0.4862,SANGAT TERTINGGAL
"69,606",KALIMANTAN TENGAH,GUNUNG MAS,RUNGAN,6210052016,LUWUK KANTOR,0.4862,SANGAT TERTINGGAL
"69,607",MALUKU UTARA,HALMAHERA SELATAN,GANE BARAT SELATAN,8204232001,AWIS,0.4862,SANGAT TERTINGGAL
"69,608",PAPUA,KEPULAUAN YAPEN,RAIMBAWI,9105082008,BARAWAI,0.4862,SANGAT TERTINGGAL
"69,609",PAPUA BARAT,PEGUNUNGAN ARFAK,MEMBEY,9212032004,MEMTI,0.4862,SANGAT TERTINGGAL
"69,610",SUMATERA UTARA,NIAS BARAT,LOLOFITU MOI,1225072004,HILIMBOWO MAU,0.4862,SANGAT TERTINGGAL
"69,611",SUMATERA UTARA,NIAS SELATAN,HILIMEGAI,1214112002,SOLEDUA,0.4862,SANGAT TERTINGGAL
"69,612",SUMATERA UTARA,NIAS SELATAN,MAZO,1214172005,ORAHUAHILI,0.4862,SANGAT TERTINGGAL
PERINGKAT,NAMA PROVINSI,NAMA KABUPATEN,NAMA KECAMATAN,"K0DE DESADAGRI 72/2019",NAMA DESA,"NILAI IDM2021","STATUS IDMDESA 2021"
"69,613",NUSA TENGGARA TIMUR,NAGEKEO,AESESA SELATAN,5316072005,RENDUWAWO,0.4860,SANGAT TERTINGGAL
"69,614",PAPUA,ASMAT,SURU-SURU,9118082018,KOROBUK,0.4860,SANGAT TERTINGGAL
"69,615",PAPUA BARAT,MAYBRAT,AITINYO TENGAH,9210222012,IROH SOHSER,0.4860,SANGAT TERTINGGAL
"69,616",PAPUA BARAT,PEGUNUNGAN ARFAK,HINGK,9212102012,URWONG,0.4860,SANGAT TERTINGGAL
"69,617",SUMATERA UTARA,PADANG LAWAS,SIHAPAS BARUMUN,1221122008,TANJUNG MORANG,0.4860,SANGAT TERTINGGAL
"69,618",MALUKU UTARA,HALMAHERA BARAT,IBU UTARA,8201072012,PASALULU,0.4859,SANGAT TERTINGGAL
"69,619",PAPUA,DOGIYAI,SUKIKAI SELATAN,9126052004,WIGOUMAKIDA,0.4859,SANGAT TERTINGGAL
"69,620",PAPUA,MERAUKE,ILWAYAB,9101202006,SIGAD,0.4859,SANGAT TERTINGGAL
"69,621",PAPUA BARAT,MANOKWARI,MASNI,9202052036,INYEI,0.4859,SANGAT TERTINGGAL
"69,622",PAPUA BARAT,PEGUNUNGAN ARFAK,ANGGI,9212012013,SRUBEY,0.4859,SANGAT TERTINGGAL
"69,623",PAPUA BARAT,TAMBRAUW,MIYAH SELATAN,9209162001,MAWOR,0.4859,SANGAT TERTINGGAL
"69,624",SUMATERA UTARA,NIAS SELATAN,SUSUA,1214092006,HILIMBOHO,0.4859,SANGAT TERTINGGAL
"69,625",SUMATERA UTARA,PADANG LAWAS UTARA,DOLOK SIGOMPULON,1220012030,SIPOGAS A,0.4859,SANGAT TERTINGGAL
"69,626",ACEH,ACEH SINGKIL,KOTA BAHARU,1110092005,LADANG BISIK,0.4857,SANGAT TERTINGGAL
"69,627",PAPUA BARAT,SORONG,SAYOSA,9201102011,SAMUSA,0.4857,SANGAT TERTINGGAL
"69,628",SULAWESI SELATAN,TORAJA UTARA,BARUPPU,7326142004,BARUPPU' PARODO,0.4857,SANGAT TERTINGGAL
"69,629",SUMATERA BARAT,SOLOK SELATAN,SANGIR BATANG HARI,1311052007,LUBUK ULANG ALING TENGAH,0.4857,SANGAT TERTINGGAL
"69,630",SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,SUNGAI ARE,1609152001,PULAU KEMUNING,0.4857,SANGAT TERTINGGAL
"69,631",NUSA TENGGARA TIMUR,LEMBATA,BUYASURI,5313072017,TOBOTANI,0.4856,SANGAT TERTINGGAL
"69,632",PAPUA,ASMAT,FAYIT,9118052017,AINAMSATO,0.4856,SANGAT TERTINGGAL
"69,633",PAPUA,MAPPI,KAIBAR,9117072003,YEMU,0.4856,SANGAT TERTINGGAL
"69,634",SULAWESI TENGGARA,KOLAKA UTARA,NGAPA,7408062009,KOREIHA,0.4856,SANGAT TERTINGGAL
"69,635",SUMATERA UTARA,NIAS,GIDO,1204062050,LASELA,0.4856,SANGAT TERTINGGAL
"69,636",SUMATERA UTARA,NIAS UTARA,ALASA,1224072007,ONONAMOLO TUMULA,0.4856,SANGAT TERTINGGAL
"69,637",PAPUA,YALIMO,ABENAHO,9122032102,LASIKMA,0.4856,SANGAT TERTINGGAL
"69,638",ACEH,BIREUEN,JULI,1111092033,SIMPANG MULIA,0.4854,SANGAT TERTINGGAL
"69,639",ACEH,PIDIE JAYA,MEURAH DUA,1118052002,SARAH MANE,0.4854,SANGAT TERTINGGAL
"69,640",MALUKU UTARA,HALMAHERA BARAT,LOLODA,8201022020,SALU,0.4854,SANGAT TERTINGGAL
"69,641",NUSA TENGGARA TIMUR,LEMBATA,OMESURI,5313062020,WOWONG,0.4854,SANGAT TERTINGGAL
"69,642",PAPUA,YAHUKIMO,NIPSAN,9113242004,SERENGAN,0.4854,SANGAT TERTINGGAL
"69,643",SULAWESI SELATAN,TORAJA UTARA,BARUPPU,7326142003,BARUPPU BENTENG BATU,0.4854,SANGAT TERTINGGAL
"69,644",SUMATERA UTARA,NIAS SELATAN,MANIAMOLO,1214102016,BAWOSAODANO,0.4854,SANGAT TERTINGGAL
"69,645",SUMATERA UTARA,TAPANULI TENGAH,TAPIAN NAULI,1201072005,ALOBAN BAIR,0.4854,SANGAT TERTINGGAL
"69,646",PAPUA BARAT,TAMBRAUW,KWESEFO,9209212001,JOKBUJOKER,0.4852,SANGAT TERTINGGAL
"69,647",PAPUA,BIAK NUMFOR,BIAK TIMUR,9106032035,WASORI,0.4852,SANGAT TERTINGGAL
"69,648",PAPUA,JAYAWIJAYA,WITA WAYA,9102502003,ALULA,0.4852,SANGAT TERTINGGAL
"69,649",PAPUA,MAMBERAMO RAYA,MAMBERAMO HILIR,9120052003,BAGUSA,0.4852,SANGAT TERTINGGAL
"69,650",PAPUA BARAT,FAK FAK,ARGUNI,9203132002,TAVER,0.4852,SANGAT TERTINGGAL
"69,651",RIAU,KAMPAR,KAMPAR KIRI HULU,1401092013,GAJAH BERTALUT,0.4852,SANGAT TERTINGGAL
"69,652",SULAWESI BARAT,MAMASA,MAMBI,7603012029,INDOBANUA,0.4852,SANGAT TERTINGGAL
"69,653",SULAWESI SELATAN,TANA TORAJA,MAPPAK,7318282001,TANETE,0.4852,SANGAT TERTINGGAL
"69,654",SUMATERA UTARA,NIAS BARAT,MANDREHE UTARA,1225062011,LAHAGU,0.4852,SANGAT TERTINGGAL
"69,655",SUMATERA UTARA,NIAS SELATAN,ONOLALU,1214332004,HILIFARONO,0.4852,SANGAT TERTINGGAL
"69,656",MALUKU,KEPULAUAN ARU,ARU TENGAH SELATAN,8107082004,MESIANG,0.4851,SANGAT TERTINGGAL
"69,657",MALUKU UTARA,PULAU TALIABU,TALIABU UTARA,8208042008,BUA MBONO,0.4851,SANGAT TERTINGGAL
"69,658",PAPUA,ASMAT,AKAT,9118042001,AYAM,0.4851,SANGAT TERTINGGAL
"69,659",PAPUA,JAYAWIJAYA,TAGINERI,9102572005,PAGALUK,0.4851,SANGAT TERTINGGAL
"69,660",PAPUA,NABIRE,NAPAN,9104022005,WEINAMI,0.4851,SANGAT TERTINGGAL
"69,661",PAPUA,PEGUNUNGAN BINTANG,TEIRAPLU,9112312002,SINAMI,0.4851,SANGAT TERTINGGAL
"69,662",PAPUA,SARMI,SARMI TIMUR,9110132002,SEWAN,0.4851,SANGAT TERTINGGAL
"69,663",PAPUA BARAT,MAYBRAT,AIFAT UTARA,9210022020,MOSUN UTARA,0.4851,SANGAT TERTINGGAL
"69,664",SULAWESI BARAT,MAMASA,ARALLE,7603022015,RALLEANAK UTARA,0.4851,SANGAT TERTINGGAL
"69,665",SUMATERA UTARA,NIAS,BAWOLATO,1204112012,BOTOHAENGA,0.4851,SANGAT TERTINGGAL
"69,666",SUMATERA UTARA,NIAS,MA'U,1204282010,SIHARE'O III BAWOSALO'O BERUA,0.4851,SANGAT TERTINGGAL
"69,667",SUMATERA UTARA,NIAS,SOMOLO-MOLO,1204292002,I'ODANO,0.4851,SANGAT TERTINGGAL
"69,668",SUMATERA UTARA,NIAS BARAT,SIROMBU,1225022019,FADORO,0.4851,SANGAT TERTINGGAL
"69,669",SUMATERA UTARA,TAPANULI TENGAH,SIBABANGUN,1201082008,SIBIO BIO,0.4851,SANGAT TERTINGGAL
"69,670",PAPUA,JAYAWIJAYA,WOUMA,9102432007,SINAREKOWA,0.4851,SANGAT TERTINGGAL
"69,671",ACEH,BIREUEN,GANDAPURA,1111072031,PAYA KAREUNG,0.4849,SANGAT TERTINGGAL
"69,672",NUSA TENGGARA TIMUR,TIMOR TENGAH SELATAN,AMANATUN SELATAN,5302082012,FAE,0.4849,SANGAT TERTINGGAL
"69,673",PAPUA,INTAN JAYA,HOMEYO,9127022007,ZOMBANDOGA,0.4849,SANGAT TERTINGGAL
"69,674",PAPUA,MAPPI,ASSUE,9117062009,JUFO KECIL,0.4849,SANGAT TERTINGGAL
"69,675",PAPUA BARAT,PEGUNUNGAN ARFAK,MINYAMBAOUW,9212092012,UNGGA,0.4849,SANGAT TERTINGGAL
"69,676",SULAWESI TENGGARA,KONAWE SELATAN,LAONTI,7405112004,TAMBEANGA,0.4849,SANGAT TERTINGGAL
"69,677",SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGAH,7103192004,BEENG,0.4849,SANGAT TERTINGGAL
"69,678",SUMATERA UTARA,NIAS,ULUGAWO,1204272011,SIFARO'ASI ULU GAWO,0.4849,SANGAT TERTINGGAL
"69,679",SUMATERA UTARA,NIAS BARAT,MANDREHE,1225052018,HAYO,0.4849,SANGAT TERTINGGAL
"69,680",SUMATERA UTARA,NIAS BARAT,SIROMBU,1225022018,SISOBANDRAO,0.4849,SANGAT TERTINGGAL
"69,681",SUMATERA UTARA,NIAS SELATAN,SIDUA'ORI,1214252011,OLANORI,0.4849,SANGAT TERTINGGAL
"69,682",SUMATERA UTARA,NIAS SELATAN,TANAH MASA,1214312004,HALE BALUTA,0.4849,SANGAT TERTINGGAL
"69,683",SUMATERA UTARA,NIAS UTARA,NAMOHALU ESIWA,1224052001,BERUA,0.4849,SANGAT TERTINGGAL
"69,684",MALUKU UTARA,HALMAHERA TIMUR,MABA UTARA,8206092003,PATLEAN,0.4848,SANGAT TERTINGGAL
"69,685",PAPUA,JAYAPURA,KEMTUK,9103052008,SABEAB KECIL,0.4848,SANGAT TERTINGGAL
"69,686",PAPUA BARAT,SORONG,SAYOSA TIMUR,9201552001,SAILALA,0.4848,SANGAT TERTINGGAL
"69,687",SULAWESI UTARA,KEPULAUAN SANGIHE,TABUKAN SELATAN TENGAH,7103192007,BEENG LAUT,0.4848,SANGAT TERTINGGAL
"69,688",PAPUA,PEGUNUNGAN BINTANG,OKBEMTAU,9112232004,OKNGAM,0.4848,SANGAT TERTINGGAL
"69,689",PAPUA,YALIMO,ABENAHO,9122032039,HELAKSILI,0.4848,SANGAT TERTINGGAL
"69,690",BANTEN,LEBAK,CIGEMLONG,3602282006,CIKADONGDONG,0.4846,SANGAT TERTINGGAL
"69,691",PAPUA,BOVEN DIGOEL,INIYANDIT,9116082002,TETOP,0.4846,SANGAT TERTINGGAL
"69,692",PAPUA,DEIYAI,BOWOBADO,9128032004,YEWADIDE,0.4846,SANGAT TERTINGGAL
"69,693",PAPUA,MIMIKA,JILA,9109062003,NOEMUN,0.4846,SANGAT TERTINGGAL
"69,694",PAPUA,PUNCAK,WANGBE,9125022009,MARILAUKIN,0.4846,SANGAT TERTINGGAL
"69,695",PAPUA,SARMI,PANTAI BARAT,9110032016,SUBU,0.4846,SANGAT TERTINGGAL
"69,696",PAPUA BARAT,KAIMANA,BURUWAY,9208022004,TAIRI,0.4846,SANGAT TERTINGGAL
"69,697",PAPUA BARAT,KAIMANA,TELUK ARGUNI ATAS,9208032002,FETERMU,0.4846,SANGAT TERTINGGAL
"69,698",PAPUA BARAT,SORONG SELATAN,KONDA,9204152005,NAGNA,0.4846,SANGAT TERTINGGAL
"69,699",SUMATERA UTARA,MANDAILING NATAL,BATANG NATAL,1213132004,AEK NABARA,0.4846,SANGAT TERTINGGAL
"69,700",SUMATERA UTARA,MANDAILING NATAL,BATANG NATAL,1213132030,LUBUK BONDAR PANJANG,0.4846,SANGAT TERTINGGAL
"69,701",SUMATERA UTARA,NIAS,BOTOMUZOI,1204212009,HILIHAMBAWA BOTOMUZOI,0.4846,SANGAT TERTINGGAL
"69,702",SUMATERA UTARA,NIAS BARAT,SIROMBU,1225022009,LAHAWA,0.4846,SANGAT TERTINGGAL
"69,703",SUMATERA UTARA,NIAS SELATAN,HURUNA,1214202007,LALIMANAWA,0.4846,SANGAT TERTINGGAL
